"StichtagDatJahr","SexCd","SexKurz","QuarSort","QuarLang","StatZoneSort","StatZoneLang","AnzGebuWir"
1998,"1","Männlich",92,"Altstetten",9211,"Zwyssig",4
1998,"2","Weiblich",92,"Altstetten",9212,"Grimsel",11
1998,"1","Männlich",92,"Altstetten",9212,"Grimsel",10
1998,"2","Weiblich",92,"Altstetten",9213,"Edelweiss",10
1998,"1","Männlich",92,"Altstetten",9213,"Edelweiss",7
1998,"2","Weiblich",92,"Altstetten",9214,"Letzigrund",10
1998,"1","Männlich",92,"Altstetten",9214,"Letzigrund",12
1998,"2","Weiblich",92,"Altstetten",9215,"Juchhof",1
1998,"1","Männlich",92,"Altstetten",9215,"Juchhof",2
1998,"2","Weiblich",101,"Höngg",10101,"Riedhof",10
1998,"1","Männlich",101,"Höngg",10101,"Riedhof",18
1998,"2","Weiblich",101,"Höngg",10102,"Hönggerberg",10
1998,"1","Männlich",101,"Höngg",10102,"Hönggerberg",6
1998,"2","Weiblich",101,"Höngg",10103,"Imbisbühlstrasse",8
1998,"1","Männlich",101,"Höngg",10103,"Imbisbühlstrasse",17
1998,"2","Weiblich",101,"Höngg",10104,"Werdinsel",5
1998,"1","Männlich",101,"Höngg",10104,"Werdinsel",11
1998,"2","Weiblich",101,"Höngg",10106,"Bauherrenstrasse",2
1998,"1","Männlich",101,"Höngg",10106,"Bauherrenstrasse",3
1998,"2","Weiblich",101,"Höngg",10107,"Grossmannstrasse",8
1998,"1","Männlich",101,"Höngg",10107,"Grossmannstrasse",11
1998,"2","Weiblich",101,"Höngg",10108,"Waidbad",7
1998,"1","Männlich",101,"Höngg",10108,"Waidbad",4
1998,"2","Weiblich",101,"Höngg",10109,"Rütihof",22
1998,"1","Männlich",101,"Höngg",10109,"Rütihof",17
1998,"2","Weiblich",101,"Höngg",10110,"Gsteigstrasse",8
1998,"1","Männlich",101,"Höngg",10110,"Gsteigstrasse",5
1998,"2","Weiblich",102,"Wipkingen",10201,"Waidspital",6
1998,"1","Männlich",102,"Wipkingen",10201,"Waidspital",5
1998,"2","Weiblich",102,"Wipkingen",10202,"Im Sydefädeli",19
1998,"1","Männlich",102,"Wipkingen",10202,"Im Sydefädeli",19
1998,"2","Weiblich",102,"Wipkingen",10203,"Zschokkestrasse",7
1998,"1","Männlich",102,"Wipkingen",10203,"Zschokkestrasse",13
1998,"2","Weiblich",102,"Wipkingen",10204,"Rosengartenstrasse",10
1998,"1","Männlich",102,"Wipkingen",10204,"Rosengartenstrasse",8
1998,"2","Weiblich",102,"Wipkingen",10205,"Röschibachstrasse",20
1998,"1","Männlich",102,"Wipkingen",10205,"Röschibachstrasse",19
1998,"2","Weiblich",102,"Wipkingen",10206,"Schubertstrasse",11
1998,"1","Männlich",102,"Wipkingen",10206,"Schubertstrasse",23
1998,"2","Weiblich",102,"Wipkingen",10207,"Letten",8
1998,"1","Männlich",102,"Wipkingen",10207,"Letten",7
1998,"2","Weiblich",111,"Affoltern",11101,"Mühlacker",2
1998,"1","Männlich",111,"Affoltern",11101,"Mühlacker",5
1998,"2","Weiblich",111,"Affoltern",11102,"Holzerhurd",21
1998,"1","Männlich",111,"Affoltern",11102,"Holzerhurd",13
1998,"2","Weiblich",111,"Affoltern",11103,"Zehntenhausplatz",12
1998,"1","Männlich",111,"Affoltern",11103,"Zehntenhausplatz",11
1998,"2","Weiblich",111,"Affoltern",11104,"Lerchenberg",30
1998,"1","Männlich",111,"Affoltern",11104,"Lerchenberg",23
1998,"2","Weiblich",111,"Affoltern",11105,"Schützenmatt",5
1998,"1","Männlich",111,"Affoltern",11105,"Schützenmatt",11
1998,"2","Weiblich",111,"Affoltern",11106,"Hürst",11
1998,"1","Männlich",111,"Affoltern",11106,"Hürst",20
1998,"2","Weiblich",111,"Affoltern",11107,"Reckenholz",9
1998,"1","Männlich",111,"Affoltern",11107,"Reckenholz",15
1998,"2","Weiblich",115,"Oerlikon",11501,"Neu-Oerlikon",10
1998,"1","Männlich",115,"Oerlikon",11501,"Neu-Oerlikon",13
1998,"2","Weiblich",115,"Oerlikon",11502,"Holunderhof",8
1998,"1","Männlich",115,"Oerlikon",11502,"Holunderhof",8
1998,"2","Weiblich",115,"Oerlikon",11503,"Albin Zollinger-Platz",13
1998,"1","Männlich",115,"Oerlikon",11503,"Albin Zollinger-Platz",11
1998,"2","Weiblich",115,"Oerlikon",11504,"Marktplatz Oerlikon",6
1998,"1","Männlich",115,"Oerlikon",11504,"Marktplatz Oerlikon",5
1998,"2","Weiblich",115,"Oerlikon",11505,"Tramdepot",18
1998,"1","Männlich",115,"Oerlikon",11505,"Tramdepot",17
1998,"2","Weiblich",115,"Oerlikon",11506,"Messegelände",8
1998,"1","Männlich",115,"Oerlikon",11506,"Messegelände",6
1998,"2","Weiblich",115,"Oerlikon",11507,"Magdalenenstrasse",7
1998,"1","Männlich",115,"Oerlikon",11507,"Magdalenenstrasse",13
1998,"2","Weiblich",115,"Oerlikon",11508,"Berninaplatz",13
1998,"1","Männlich",115,"Oerlikon",11508,"Berninaplatz",15
1998,"2","Weiblich",115,"Oerlikon",11509,"Gorwiden",12
1998,"1","Männlich",115,"Oerlikon",11509,"Gorwiden",6
1998,"2","Weiblich",115,"Oerlikon",11510,"Murwiesenstrasse",3
1998,"1","Männlich",115,"Oerlikon",11510,"Murwiesenstrasse",3
1998,"2","Weiblich",119,"Seebach",11901,"Köschenrüti",23
1998,"1","Männlich",119,"Seebach",11901,"Köschenrüti",10
1998,"2","Weiblich",119,"Seebach",11902,"Schwandenholz",15
1998,"1","Männlich",119,"Seebach",11902,"Schwandenholz",16
1998,"2","Weiblich",119,"Seebach",11903,"Felsenrain",7
1998,"1","Männlich",119,"Seebach",11903,"Felsenrain",8
1998,"2","Weiblich",119,"Seebach",11904,"Höhenring",14
1998,"1","Männlich",119,"Seebach",11904,"Höhenring",12
1998,"2","Weiblich",119,"Seebach",11906,"Eichrain",16
1998,"1","Männlich",119,"Seebach",11906,"Eichrain",23
1998,"2","Weiblich",119,"Seebach",11907,"Ettenfeld",6
1998,"1","Männlich",119,"Seebach",11907,"Ettenfeld",7
1998,"2","Weiblich",119,"Seebach",11908,"Grünhaldenstrasse",14
1998,"1","Männlich",119,"Seebach",11908,"Grünhaldenstrasse",16
1998,"2","Weiblich",119,"Seebach",11909,"Leutschenbach",5
1998,"1","Männlich",119,"Seebach",11909,"Leutschenbach",1
1998,"2","Weiblich",121,"Saatlen",12101,"Hagenholz",4
1998,"1","Männlich",121,"Saatlen",12101,"Hagenholz",10
1998,"2","Weiblich",121,"Saatlen",12102,"Dreispitz",23
1998,"1","Männlich",121,"Saatlen",12102,"Dreispitz",20
1998,"2","Weiblich",121,"Saatlen",12103,"Auzelg",3
1998,"1","Männlich",121,"Saatlen",12103,"Auzelg",11
1998,"2","Weiblich",122,"Schwamendingen-Mitte",12201,"Tulpenstrasse",7
1998,"1","Männlich",122,"Schwamendingen-Mitte",12201,"Tulpenstrasse",11
1998,"2","Weiblich",122,"Schwamendingen-Mitte",12202,"Bocklerstrasse",1
1998,"1","Männlich",122,"Schwamendingen-Mitte",12202,"Bocklerstrasse",4
1998,"2","Weiblich",122,"Schwamendingen-Mitte",12203,"Auhof",11
1998,"1","Männlich",122,"Schwamendingen-Mitte",12203,"Auhof",10
1998,"2","Weiblich",122,"Schwamendingen-Mitte",12204,"Schürgistrasse",15
1998,"1","Männlich",122,"Schwamendingen-Mitte",12204,"Schürgistrasse",16
1998,"2","Weiblich",122,"Schwamendingen-Mitte",12205,"Roswiesenstrasse",10
1998,"1","Männlich",122,"Schwamendingen-Mitte",12205,"Roswiesenstrasse",11
1998,"2","Weiblich",123,"Hirzenbach",12301,"Kronwiesenstrasse",7
1998,"1","Männlich",123,"Hirzenbach",12301,"Kronwiesenstrasse",7
1998,"2","Weiblich",123,"Hirzenbach",12302,"Hirzenbachstrasse",20
1998,"1","Männlich",123,"Hirzenbach",12302,"Hirzenbachstrasse",20
1998,"2","Weiblich",123,"Hirzenbach",12303,"Mattenhof",19
1998,"1","Männlich",123,"Hirzenbach",12303,"Mattenhof",30
1998,"2","Weiblich",123,"Hirzenbach",12304,"Probsteistrasse",5
1998,"1","Männlich",123,"Hirzenbach",12304,"Probsteistrasse",7
1997,"1","Männlich",11,"Rathaus",1101,"Zähringerstrasse",2
1997,"2","Weiblich",11,"Rathaus",1102,"Prediger",1
1997,"1","Männlich",11,"Rathaus",1102,"Prediger",1
1997,"2","Weiblich",11,"Rathaus",1103,"Grossmünster",6
1997,"1","Männlich",11,"Rathaus",1103,"Grossmünster",2
1997,"1","Männlich",11,"Rathaus",1104,"Oberdorf",1
1997,"1","Männlich",12,"Hochschulen",1202,"ETH / Universität",1
1997,"2","Weiblich",13,"Lindenhof",1301,"Schipfe",3
1997,"1","Männlich",13,"Lindenhof",1301,"Schipfe",1
1997,"2","Weiblich",13,"Lindenhof",1302,"Münsterhof",2
1997,"2","Weiblich",13,"Lindenhof",1303,"Stadthaus",2
1997,"2","Weiblich",14,"City",1403,"Selnaustrasse",4
1997,"1","Männlich",14,"City",1403,"Selnaustrasse",3
1997,"1","Männlich",21,"Wollishofen",2101,"Bahnhof Wollishofen",5
1997,"2","Weiblich",21,"Wollishofen",2102,"Bellariastrasse",8
1997,"1","Männlich",21,"Wollishofen",2102,"Bellariastrasse",8
1997,"2","Weiblich",21,"Wollishofen",2103,"Muggenbühl",5
1997,"1","Männlich",21,"Wollishofen",2103,"Muggenbühl",7
1997,"2","Weiblich",21,"Wollishofen",2104,"Morgental",4
1997,"1","Männlich",21,"Wollishofen",2104,"Morgental",4
1997,"2","Weiblich",21,"Wollishofen",2105,"Manegg",2
1997,"2","Weiblich",21,"Wollishofen",2106,"Waschanstalt",1
1997,"1","Männlich",21,"Wollishofen",2106,"Waschanstalt",1
1997,"2","Weiblich",21,"Wollishofen",2107,"Auf der Egg",11
1997,"1","Männlich",21,"Wollishofen",2107,"Auf der Egg",4
1997,"2","Weiblich",21,"Wollishofen",2108,"Kalchbühl",17
1997,"1","Männlich",21,"Wollishofen",2108,"Kalchbühl",14
1997,"2","Weiblich",21,"Wollishofen",2109,"Entlisberg",13
1997,"1","Männlich",21,"Wollishofen",2109,"Entlisberg",19
1997,"2","Weiblich",21,"Wollishofen",2110,"Verenastrasse",8
1997,"1","Männlich",21,"Wollishofen",2110,"Verenastrasse",7
1997,"2","Weiblich",21,"Wollishofen",2111,"Seeblickstrasse",4
1997,"1","Männlich",21,"Wollishofen",2111,"Seeblickstrasse",4
1997,"2","Weiblich",23,"Leimbach",2301,"Höckler",3
1997,"1","Männlich",23,"Leimbach",2301,"Höckler",5
1997,"2","Weiblich",23,"Leimbach",2302,"Marbachweg",6
1997,"1","Männlich",23,"Leimbach",2302,"Marbachweg",3
1997,"2","Weiblich",23,"Leimbach",2303,"Sihlweidstrasse",5
1997,"1","Männlich",23,"Leimbach",2303,"Sihlweidstrasse",12
1997,"2","Weiblich",24,"Enge",2401,"Parkring",2
1997,"1","Männlich",24,"Enge",2401,"Parkring",5
1997,"2","Weiblich",24,"Enge",2402,"Kongresshaus",2
1997,"1","Männlich",24,"Enge",2402,"Kongresshaus",7
1997,"2","Weiblich",24,"Enge",2403,"Belvoir-Park",6
1997,"1","Männlich",24,"Enge",2403,"Belvoir-Park",5
1997,"2","Weiblich",24,"Enge",2404,"Museum Rietberg",19
1997,"1","Männlich",24,"Enge",2404,"Museum Rietberg",17
1997,"2","Weiblich",24,"Enge",2405,"Rieterplatz",12
1997,"1","Männlich",24,"Enge",2405,"Rieterplatz",13
1997,"2","Weiblich",24,"Enge",2406,"Gartenstrasse",2
1997,"1","Männlich",24,"Enge",2406,"Gartenstrasse",2
1997,"2","Weiblich",31,"Alt-Wiedikon",3101,"Höfliweg",16
1997,"1","Männlich",31,"Alt-Wiedikon",3101,"Höfliweg",22
1997,"2","Weiblich",31,"Alt-Wiedikon",3102,"Goldbrunnenplatz",18
1997,"1","Männlich",31,"Alt-Wiedikon",3102,"Goldbrunnenplatz",15
1997,"2","Weiblich",31,"Alt-Wiedikon",3103,"Gotthelfstrasse",7
1997,"1","Männlich",31,"Alt-Wiedikon",3103,"Gotthelfstrasse",16
1997,"2","Weiblich",31,"Alt-Wiedikon",3104,"Manesseplatz",23
1997,"1","Männlich",31,"Alt-Wiedikon",3104,"Manesseplatz",23
1997,"2","Weiblich",31,"Alt-Wiedikon",3105,"Binz",10
1997,"1","Männlich",31,"Alt-Wiedikon",3105,"Binz",5
1997,"2","Weiblich",31,"Alt-Wiedikon",3106,"Saalsporthalle",12
1997,"1","Männlich",31,"Alt-Wiedikon",3106,"Saalsporthalle",12
1997,"2","Weiblich",33,"Friesenberg",3301,"Heuried",1
1997,"1","Männlich",33,"Friesenberg",3301,"Heuried",4
1997,"2","Weiblich",33,"Friesenberg",3302,"Gehrenholz",9
1997,"1","Männlich",33,"Friesenberg",3302,"Gehrenholz",10
1997,"2","Weiblich",33,"Friesenberg",3303,"Uetliberg",6
1997,"1","Männlich",33,"Friesenberg",3303,"Uetliberg",8
1997,"2","Weiblich",33,"Friesenberg",3304,"Strassenverkehrsamt",3
1997,"1","Männlich",33,"Friesenberg",3304,"Strassenverkehrsamt",5
1997,"2","Weiblich",33,"Friesenberg",3305,"Albisgüetli",4
1997,"1","Männlich",33,"Friesenberg",3305,"Albisgüetli",5
1997,"2","Weiblich",33,"Friesenberg",3306,"Triemli",3
1997,"1","Männlich",33,"Friesenberg",3306,"Triemli",1
1997,"2","Weiblich",34,"Sihlfeld",3401,"Schaufelbergerstrasse",15
1997,"1","Männlich",34,"Sihlfeld",3401,"Schaufelbergerstrasse",13
1997,"2","Weiblich",34,"Sihlfeld",3402,"Friedhof Sihlfeld",5
1997,"1","Männlich",34,"Sihlfeld",3402,"Friedhof Sihlfeld",7
1997,"2","Weiblich",34,"Sihlfeld",3403,"Brahmsstrasse",17
1997,"1","Männlich",34,"Sihlfeld",3403,"Brahmsstrasse",13
1997,"2","Weiblich",34,"Sihlfeld",3404,"Fritschistrasse",12
1997,"1","Männlich",34,"Sihlfeld",3404,"Fritschistrasse",20
1997,"2","Weiblich",34,"Sihlfeld",3405,"Idaplatz",22
1997,"1","Männlich",34,"Sihlfeld",3405,"Idaplatz",30
1997,"2","Weiblich",34,"Sihlfeld",3406,"Zwinglihaus",25
1997,"1","Männlich",34,"Sihlfeld",3406,"Zwinglihaus",22
1997,"2","Weiblich",34,"Sihlfeld",3407,"Bahnhof Wiedikon",16
1997,"1","Männlich",34,"Sihlfeld",3407,"Bahnhof Wiedikon",17
1997,"2","Weiblich",34,"Sihlfeld",3408,"Sihlhölzli",16
1997,"1","Männlich",34,"Sihlfeld",3408,"Sihlhölzli",15
1997,"2","Weiblich",41,"Werd",4101,"Kalkbreite",5
1997,"1","Männlich",41,"Werd",4101,"Kalkbreite",6
1997,"2","Weiblich",41,"Werd",4102,"Werdplatz",5
1997,"1","Männlich",41,"Werd",4102,"Werdplatz",9
1997,"2","Weiblich",41,"Werd",4103,"Schöntalstrasse",10
1997,"1","Männlich",41,"Werd",4103,"Schöntalstrasse",13
1997,"2","Weiblich",42,"Langstrasse",4201,"Schöneggplatz",13
1997,"1","Männlich",42,"Langstrasse",4201,"Schöneggplatz",9
1997,"2","Weiblich",42,"Langstrasse",4202,"Bäckeranlage",9
1997,"1","Männlich",42,"Langstrasse",4202,"Bäckeranlage",6
1997,"2","Weiblich",42,"Langstrasse",4203,"Wengi",18
1997,"1","Männlich",42,"Langstrasse",4203,"Wengi",11
1997,"2","Weiblich",42,"Langstrasse",4204,"Bezirksgebäude",1
1997,"2","Weiblich",42,"Langstrasse",4205,"Volkshaus",12
1997,"1","Männlich",42,"Langstrasse",4205,"Volkshaus",11
1997,"2","Weiblich",42,"Langstrasse",4206,"Kaserne",10
1997,"1","Männlich",42,"Langstrasse",4206,"Kaserne",14
1997,"2","Weiblich",44,"Hard",4401,"Schlachthof",18
1997,"1","Männlich",44,"Hard",4401,"Schlachthof",13
1997,"2","Weiblich",44,"Hard",4402,"Hardau",9
1997,"1","Männlich",44,"Hard",4402,"Hardau",9
1997,"2","Weiblich",44,"Hard",4403,"Bullingerhof",17
1997,"1","Männlich",44,"Hard",4403,"Bullingerhof",18
1997,"2","Weiblich",44,"Hard",4404,"Lochergut",9
1997,"1","Männlich",44,"Hard",4404,"Lochergut",4
1997,"2","Weiblich",44,"Hard",4405,"Güterbahnhof",13
1997,"1","Männlich",44,"Hard",4405,"Güterbahnhof",21
1997,"2","Weiblich",51,"Gewerbeschule",5101,"Josefswiese",11
1997,"1","Männlich",51,"Gewerbeschule",5101,"Josefswiese",16
1997,"2","Weiblich",51,"Gewerbeschule",5102,"Quellenstrasse",21
1997,"1","Männlich",51,"Gewerbeschule",5102,"Quellenstrasse",28
1997,"2","Weiblich",51,"Gewerbeschule",5103,"Kornhaus",3
1997,"2","Weiblich",51,"Gewerbeschule",5104,"Berufsschulen",1
1997,"2","Weiblich",51,"Gewerbeschule",5105,"Ackerstrasse",5
1997,"1","Männlich",51,"Gewerbeschule",5105,"Ackerstrasse",6
1997,"2","Weiblich",51,"Gewerbeschule",5106,"Konradstrasse",3
1997,"1","Männlich",51,"Gewerbeschule",5106,"Konradstrasse",5
1997,"2","Weiblich",52,"Escher Wyss",5201,"Hardturm",2
1997,"1","Männlich",52,"Escher Wyss",5201,"Hardturm",5
1997,"2","Weiblich",52,"Escher Wyss",5202,"Technopark",1
1997,"1","Männlich",52,"Escher Wyss",5202,"Technopark",2
1997,"2","Weiblich",52,"Escher Wyss",5203,"Neue Hard",2
1997,"1","Männlich",52,"Escher Wyss",5203,"Neue Hard",3
1997,"2","Weiblich",61,"Unterstrass",6101,"Nordheim",1
1997,"2","Weiblich",61,"Unterstrass",6102,"Kiefernweg",7
1997,"1","Männlich",61,"Unterstrass",6102,"Kiefernweg",7
1997,"1","Männlich",61,"Unterstrass",6103,"Allenmoos",2
1997,"2","Weiblich",61,"Unterstrass",6104,"Radio-Studio",4
1997,"1","Männlich",61,"Unterstrass",6104,"Radio-Studio",8
1997,"2","Weiblich",61,"Unterstrass",6105,"Steinkluppe",3
1997,"1","Männlich",61,"Unterstrass",6105,"Steinkluppe",15
1997,"2","Weiblich",61,"Unterstrass",6106,"Seminarstrasse",3
1997,"1","Männlich",61,"Unterstrass",6106,"Seminarstrasse",7
1997,"2","Weiblich",61,"Unterstrass",6107,"Guggach",6
1997,"1","Männlich",61,"Unterstrass",6107,"Guggach",13
1997,"2","Weiblich",61,"Unterstrass",6108,"Scheuchzerstrasse",14
1997,"1","Männlich",61,"Unterstrass",6108,"Scheuchzerstrasse",11
1997,"2","Weiblich",61,"Unterstrass",6109,"Irchel",4
1997,"1","Männlich",61,"Unterstrass",6109,"Irchel",9
1997,"2","Weiblich",61,"Unterstrass",6110,"Weinbergstrasse",10
1997,"1","Männlich",61,"Unterstrass",6110,"Weinbergstrasse",10
1997,"2","Weiblich",61,"Unterstrass",6111,"Krone",16
1997,"1","Männlich",61,"Unterstrass",6111,"Krone",7
1997,"2","Weiblich",61,"Unterstrass",6112,"Drahtschmidli",5
1997,"1","Männlich",61,"Unterstrass",6112,"Drahtschmidli",5
1997,"2","Weiblich",61,"Unterstrass",6113,"Beckenhof",7
1997,"1","Männlich",61,"Unterstrass",6113,"Beckenhof",12
1997,"1","Männlich",63,"Oberstrass",6301,"Strickhof",2
1997,"2","Weiblich",63,"Oberstrass",6302,"Letzistrasse",4
1997,"1","Männlich",63,"Oberstrass",6302,"Letzistrasse",3
1997,"2","Weiblich",63,"Oberstrass",6303,"Riedtli",10
1997,"1","Männlich",63,"Oberstrass",6303,"Riedtli",6
1997,"2","Weiblich",63,"Oberstrass",6304,"Culmannstrasse",8
1997,"1","Männlich",63,"Oberstrass",6304,"Culmannstrasse",13
1997,"2","Weiblich",63,"Oberstrass",6305,"Bolleystrasse",8
1997,"1","Männlich",63,"Oberstrass",6305,"Bolleystrasse",6
1997,"2","Weiblich",63,"Oberstrass",6306,"Rigiviertel",6
1997,"1","Männlich",63,"Oberstrass",6306,"Rigiviertel",14
1997,"2","Weiblich",63,"Oberstrass",6307,"Rigiblick",1
1997,"1","Männlich",63,"Oberstrass",6307,"Rigiblick",1
1997,"2","Weiblich",71,"Fluntern",7101,"Susenberg",7
1997,"1","Männlich",71,"Fluntern",7101,"Susenberg",6
1997,"2","Weiblich",71,"Fluntern",7102,"Keltenstrasse",2
1997,"1","Männlich",71,"Fluntern",7102,"Keltenstrasse",1
1997,"2","Weiblich",71,"Fluntern",7103,"Toblerstrasse",8
1997,"1","Männlich",71,"Fluntern",7103,"Toblerstrasse",10
1997,"2","Weiblich",71,"Fluntern",7104,"Hochstrasse",6
1997,"1","Männlich",71,"Fluntern",7104,"Hochstrasse",1
1997,"2","Weiblich",71,"Fluntern",7105,"Platte",6
1997,"1","Männlich",71,"Fluntern",7105,"Platte",2
1997,"2","Weiblich",71,"Fluntern",7106,"Zoo",2
1997,"1","Männlich",71,"Fluntern",7106,"Zoo",2
1997,"2","Weiblich",72,"Hottingen",7201,"Dolder",1
1997,"1","Männlich",72,"Hottingen",7201,"Dolder",1
1997,"1","Männlich",72,"Hottingen",7202,"Sonnenberg",6
1997,"2","Weiblich",72,"Hottingen",7203,"Doldertal",4
1997,"1","Männlich",72,"Hottingen",7203,"Doldertal",2
1997,"2","Weiblich",72,"Hottingen",7204,"Kantonsschule",12
1997,"1","Männlich",72,"Hottingen",7204,"Kantonsschule",11
1997,"2","Weiblich",72,"Hottingen",7205,"Merkurplatz",13
1997,"1","Männlich",72,"Hottingen",7205,"Merkurplatz",14
1997,"2","Weiblich",72,"Hottingen",7206,"Carmenstrasse",5
1997,"1","Männlich",72,"Hottingen",7206,"Carmenstrasse",10
1997,"2","Weiblich",72,"Hottingen",7207,"Eidmattstrasse",12
1997,"1","Männlich",72,"Hottingen",7207,"Eidmattstrasse",17
1997,"2","Weiblich",73,"Hirslanden",7301,"Degenried",7
1997,"1","Männlich",73,"Hirslanden",7301,"Degenried",8
1997,"2","Weiblich",73,"Hirslanden",7302,"Klus",7
1997,"1","Männlich",73,"Hirslanden",7302,"Klus",8
1997,"2","Weiblich",73,"Hirslanden",7303,"Hegibach",12
1997,"1","Männlich",73,"Hirslanden",7303,"Hegibach",14
1997,"2","Weiblich",74,"Witikon",7401,"Buchzelgstrasse",7
1997,"1","Männlich",74,"Witikon",7401,"Buchzelgstrasse",14
1997,"2","Weiblich",74,"Witikon",7402,"Carl Spitteler-Strasse",8
1997,"1","Männlich",74,"Witikon",7402,"Carl Spitteler-Strasse",5
1997,"2","Weiblich",74,"Witikon",7403,"Eierbrecht",10
1997,"1","Männlich",74,"Witikon",7403,"Eierbrecht",5
1997,"1","Männlich",74,"Witikon",7404,"Loorenstrasse",2
1997,"2","Weiblich",74,"Witikon",7405,"Glockenacker",6
1997,"1","Männlich",74,"Witikon",7405,"Glockenacker",1
1997,"2","Weiblich",74,"Witikon",7406,"Kienastenwies",13
1997,"1","Männlich",74,"Witikon",7406,"Kienastenwies",5
1997,"2","Weiblich",74,"Witikon",7407,"Wiesliacher",4
1997,"1","Männlich",74,"Witikon",7407,"Wiesliacher",6
1997,"2","Weiblich",81,"Seefeld",8101,"Seebad Utoquai",8
1997,"1","Männlich",81,"Seefeld",8101,"Seebad Utoquai",9
1997,"2","Weiblich",81,"Seefeld",8102,"Bellerive",9
1997,"1","Männlich",81,"Seefeld",8102,"Bellerive",9
1997,"2","Weiblich",81,"Seefeld",8103,"Tiefenbrunnen",7
1997,"1","Männlich",81,"Seefeld",8103,"Tiefenbrunnen",5
1997,"2","Weiblich",82,"Mühlebach",8201,"Kreuzstrasse",5
1997,"1","Männlich",82,"Mühlebach",8201,"Kreuzstrasse",1
1997,"2","Weiblich",82,"Mühlebach",8202,"Gemeinschaftszentrum",6
1997,"1","Männlich",82,"Mühlebach",8202,"Gemeinschaftszentrum",2
1997,"2","Weiblich",82,"Mühlebach",8203,"Wildbachstrasse",3
1997,"1","Männlich",82,"Mühlebach",8203,"Wildbachstrasse",8
1997,"2","Weiblich",82,"Mühlebach",8204,"Mühle",5
1997,"1","Männlich",82,"Mühlebach",8204,"Mühle",5
1997,"2","Weiblich",83,"Weinegg",8301,"Neumünster",1
1997,"2","Weiblich",83,"Weinegg",8302,"Botanischer Garten",4
1997,"1","Männlich",83,"Weinegg",8302,"Botanischer Garten",3
1997,"2","Weiblich",83,"Weinegg",8303,"Burghölzli",6
1997,"1","Männlich",83,"Weinegg",8303,"Burghölzli",13
1997,"2","Weiblich",83,"Weinegg",8304,"Rehalp",11
1997,"1","Männlich",83,"Weinegg",8304,"Rehalp",5
1997,"2","Weiblich",91,"Albisrieden",9101,"Brünneliacker",4
1997,"1","Männlich",91,"Albisrieden",9101,"Brünneliacker",4
1997,"2","Weiblich",91,"Albisrieden",9102,"In den Rütenen",15
1997,"1","Männlich",91,"Albisrieden",9102,"In den Rütenen",10
1997,"2","Weiblich",91,"Albisrieden",9103,"Bockhornstrasse",3
1997,"1","Männlich",91,"Albisrieden",9103,"Bockhornstrasse",3
1997,"2","Weiblich",91,"Albisrieden",9104,"Zollfreilager",7
1997,"1","Männlich",91,"Albisrieden",9104,"Zollfreilager",6
1997,"2","Weiblich",91,"Albisrieden",9105,"In der Ey",17
1997,"1","Männlich",91,"Albisrieden",9105,"In der Ey",23
1997,"2","Weiblich",91,"Albisrieden",9106,"Mühlezelgstrasse",8
1997,"1","Männlich",91,"Albisrieden",9106,"Mühlezelgstrasse",10
1997,"2","Weiblich",91,"Albisrieden",9107,"Letzigraben",6
1997,"1","Männlich",91,"Albisrieden",9107,"Letzigraben",7
1997,"2","Weiblich",91,"Albisrieden",9108,"Sackzelg",3
1997,"1","Männlich",91,"Albisrieden",9108,"Sackzelg",5
1997,"2","Weiblich",91,"Albisrieden",9109,"Espenhof",9
1997,"1","Männlich",91,"Albisrieden",9109,"Espenhof",17
1997,"2","Weiblich",92,"Altstetten",9201,"Dunkelhölzli",15
1997,"1","Männlich",92,"Altstetten",9201,"Dunkelhölzli",13
1997,"2","Weiblich",92,"Altstetten",9202,"Loogarten",6
1997,"1","Männlich",92,"Altstetten",9202,"Loogarten",23
1997,"2","Weiblich",92,"Altstetten",9203,"Eichbühl",7
1997,"1","Männlich",92,"Altstetten",9203,"Eichbühl",12
1997,"2","Weiblich",92,"Altstetten",9204,"Buchlern",5
1997,"1","Männlich",92,"Altstetten",9204,"Buchlern",9
1997,"2","Weiblich",92,"Altstetten",9205,"Dachslern",6
1997,"1","Männlich",92,"Altstetten",9205,"Dachslern",9
1997,"2","Weiblich",92,"Altstetten",9206,"Bachmatt",9
1997,"1","Männlich",92,"Altstetten",9206,"Bachmatt",17
1997,"2","Weiblich",92,"Altstetten",9207,"Werdhölzli",15
1997,"1","Männlich",92,"Altstetten",9207,"Werdhölzli",9
1997,"2","Weiblich",92,"Altstetten",9208,"Hardhof",2
1997,"1","Männlich",92,"Altstetten",9208,"Hardhof",3
1997,"2","Weiblich",92,"Altstetten",9209,"Altstetterplatz",6
1997,"1","Männlich",92,"Altstetten",9209,"Altstetterplatz",10
1997,"2","Weiblich",92,"Altstetten",9210,"Calanda",4
1997,"1","Männlich",92,"Altstetten",9210,"Calanda",7
1997,"2","Weiblich",92,"Altstetten",9211,"Zwyssig",3
1997,"1","Männlich",92,"Altstetten",9211,"Zwyssig",4
1997,"2","Weiblich",92,"Altstetten",9212,"Grimsel",9
1997,"1","Männlich",92,"Altstetten",9212,"Grimsel",10
1997,"2","Weiblich",92,"Altstetten",9213,"Edelweiss",8
1997,"1","Männlich",92,"Altstetten",9213,"Edelweiss",10
1997,"2","Weiblich",92,"Altstetten",9214,"Letzigrund",10
